,w_name
12900,.
12901,عام
12902,1839
12903,","
12904,وجدت
12905,الصين
12906,نفس
12907,ها
12908,منخرطة
12909,في
12910,حرب
12911,الأفيون
12912,الأولى
12913,ضد
12914,بريطانيا
12915,العظمى
12916,بعد
12917,أن
12918,منع
12919,لين
12920,زيشو
12921,الحاكم
12922,العام
12923,ل
12924,مقاطعتي
12925,خونان
12926,و
12927,خوبي
12928,تجارة
12929,الأفيون
12930,الخارجية
12931,.
12932,هزمت
12933,الصين
12934,","
12935,و
12936,في
12937,عام
12938,1842
12939,وافقت
12940,على
12941,الأحكام
12942,الواردة
12943,في
12944,معاهدة
12945,نانجينغ
12946,.
12947,تم
12948,التنازل
12949,عن
12950,جزيرة
12951,هونغ
12952,كونغ
12953,ل
12954,بريطانيا
12955,","
12956,و
12957,فتحت
12958,مرافئ
12959,معينة
12960,","
12961,من
12962,ها
12963,شنغهاي
12964,و
12965,غوانزو
12966,أمام
12967,المقيمين
12968,و
12969,التجارة
12970,البريطانية
12971,.
12972,عام
12973,1856
12974,","
12975,اندلعت
12976,حرب
12977,الأفيون
12978,الثانية
12979,","
12980,هزم
12981,الصينيون
12982,مجددا
12983,و
12984,أجبروا
12985,على
12986,القبول
12987,ب
12988,شروط
12989,معاهدة
12990,تيانسين
12991,ل
12992,عام
12993,1858
12994,و
12995,معاهدة
12996,بكين
12997,ل
12998,عام
12999,1860
13000,.
13001,أتاحت
13002,المعاهدة
13003,مرافئا
13004,جديدة
13005,ل
13006,لتجارة
13007,و
13008,سمحت
13009,ل
13010,لأجانب
13011,ب
13012,السفر
13013,إلى
13014,الداخل
13015,الصيني
13016,.
13017,رافقت
13018,""""
13019,لامار
13020,""""
13021,""""
13022,ماندل
13023,""""
13024,إلى
13025,اجتماعات
13026,العمل
13027,حيث
13028,كان
13029,يجتمع
13030,مع
13031,العلماء
13032,و
13033,غير
13034,هم
13035,من
13036,العاملين
13037,المنخرطين
13038,في
13039,مجال
13040,التكنولوجيا
13041,العسكرية
13042,.
13043,تضمنت
13044,أولى
13045,اختراعات
13046,لامار
13047,إشارة
13048,مرور
13049,مطورة
13050,و
13051,قرص
13052,يذوب
13053,في
13054,الماء
13055,ل
13056,صنع
13057,مشروبات
13058,غازية
13059,.
13060,عرض
13061,علي
13062,ها
13063,العديد
13064,من
13065,السيناريوهات
13066,و
13067,الإعلانات
13068,التلفزيونية
13069,و
13070,المشاريع
13071,المسرحية
13072,","
13073,لكن
13074,لم
13075,يثر
13076,أي
13077,من
13078,ها
13079,اهتمام
13080,ها
13081,.
13082,جوزيف
13083,دارناند
13084,","
13085,الذي
13086,أصبح
13087,ضابطا
13088,في
13089,وحدات
13090,إس
13091,إس
13092,و
13093,قاد
13094,مجموعات
13095,ميليس
13096,شبه
13097,العسكرية
13098,التي
13099,كانت
13100,تطارد
13101,عناصر
13102,المقاومة
13103,","
13104,أعدم
13105,في
13106,تشرين
13107,الأول
13108,من
13109,عام
13110,1945
13111,.
13112,أوعز
13113,ديغول
13114,ب
13115,أ
13116,لا
13117,يكون
13118,هناك
13119,احتفاء
13120,شعبي
13121,زائد
13122,ب
13123,تشرشل
13124,","
13125,و
13126,أ
13127,لا
13128,يمنح
13129,جوائز
13130,رسمية
13131,من
13132,دون
13133,موافقت
13134,ه
13135,المسبقة
13136,.
13137,يروي
13138,الفيلم
13139,الدمار
13140,الذي
13141,لحق
13142,ب
13143,حياة
13144,كارانغي
13145,و
13146,ب
13147,مسيرت
13148,ها
13149,المهنية
13150,جراء
13151,إدمان
13152,ها
13153,على
13154,الهيروين
13155,","
13156,ب
13157,الإضافة
13158,إلى
13159,تراجع
13160,ها
13161,و
13162,وفات
13163,ها
13164,ب
13165,سبب
13166,مرض
13167,الإيدز
13168,في
13169,منتصف
13170,الثمانينيات
13171,.
13172,تم
13173,إنجاز
13174,ه
13175,في
13176,في
13177,وقت
13178,متأخر
13179,نوعا
13180,من
13181,الحرب
13182,","
13183,رغم
13184,أن
13185,عددا
13186,من
13187,طائرات
13188,بي
13189,-
13190,29
13191,كانت
13192,مجهزة
13193,ب
13194,نظام
13195,إيغل
13196,و
13197,كان
13198,يعمل
13199,جيدا
13200,","
13201,ف
13202,قد
13203,جاء
13204,في
13205,وقت
13206,متأخر
13207,ب
13208,حيث
13209,لم
13210,يحدث
13211,فارقا
13212,كبيرا
13213,.
13214,نظام
13215,الرادار
13216,الذي
13217,يعد
13218,أكثر
13219,ما
13220,يشتهر
13221,ب
13222,ه
13223,ألفاريز
13224,و
13225,الذي
13226,لعب
13227,دورا
13228,كبيرا
13229,في
13230,مجال
13231,الطيران
13232,","
13233,خصوصا
13234,في
13235,النقل
13236,الجوي
13237,من
13238,و
13239,إلى
13240,برلين
13241,ما
13242,بعد
13243,الحرب
13244,","
13245,كان
13246,نظام
13247,تحكم
13248,أرضي
13249,(
13250,جي
13251,سي
13252,إيه
13253,)
13254,.
13255,من
13256,خلال
13257,استخدام
13258,الهوائي
13259,ثنائي
13260,القطب
13261,ل
13262,تحقيق
13263,دقة
13264,زاوية
13265,كبيرة
13266,","
13267,يتيح
13268,نظام
13269,التحكم
13270,الأرضي
13271,ل
13272,مشغلي
13273,الرادار
13274,الأرضي
13275,الذين
13276,يراقبون
13277,شاشات
13278,دقيقة
13279,خاصة
13280,أن
13281,يوجهوا
13282,طائرة
13283,خلال
13284,هبوط
13285,ها
13286,على
13287,المدرج
13288,من
13289,خلال
13290,بث
13291,أوامر
13292,شفهية
13293,إلى
13294,الطيار
13295,.
13296,كان
13297,النظام
13298,بسيطا
13299,و
13300,مباشرا
13301,و
13302,يعمل
13303,ب
13304,كفاءة
13305,","
13306,حتى
13307,مع
13308,الطيارين
13309,غير
13310,المدربين
13311,علي
13312,ه
13313,مسابقا
13314,.
13315,و
13316,قد
13317,لقي
13318,نجاحا
13319,كبيرا
13320,إلى
13321,درجة
13322,أن
13323,الجيش
13324,استمر
13325,في
13326,استخدام
13327,ه
13328,ل
13329,سنوات
13330,عديدة
13331,بعد
13332,الحرب
13333,","
13334,و
13335,كان
13336,لا
13337,يزال
13338,مستخدما
13339,في
13340,بعض
13341,الدول
13342,خلال
13343,الثمانينيات
13344,.
13345,مع
13346,النمو
13347,السكاني
13348,","
13349,أنشئت
13350,أحياء
13351,سكنية
13352,جديدة
13353,.
13354,استولى
13355,متمردو
13356,تحالف
13357,القوات
13358,الديمقراطية
13359,ل
13360,تحرير
13361,الكونغو
13362,على
13363,لوبومباشي
13364,في
13365,نيسان
13366,من
13367,عام
13368,1997
13369,.
13370,يساهم
13371,الارتفاع
13372,الكبير
13373,على
13374,تبريد
13375,المناخ
13376,","
13377,و
13378,إلا
13379,كان
13380,شديد
13381,الحرارة
13382,.
13383,قللت
13384,الصحة
13385,المتدهورة
13386,من
13387,إنتاج
13388,هيتشكوك
13389,في
13390,آخر
13391,عقدين
13392,من
13393,حيات
13394,ه
13395,.
13396,تبرز
13397,أفلام
13398,هيتشكوك
13399,أحيانا
13400,شخصيات
13401,يعانون
13402,في
13403,علاقات
13404,هم
13405,مع
13406,أماهت
13407,هم
13408,.
13409,كان
13410,هيتشكوك
13411,يفضل
13412,التعامل
13413,مع
13414,أكفأ
13415,المواهب
13416,في
13417,زمن
13418,ه
13419,-
13420,مصممي
13421,الملصقات
13422,الإعلانية
13423,أمثال
13424,بيل
13425,غولد
13426,و
13427,سول
13428,باس-
13429,الذين
13430,كانوا
13431,يعدون
13432,ملصقات
13433,تعكس
13434,أفلام
13435,ه
13436,ب
13437,دقة
13438,.
13439,سيطر
13440,صراع
13441,عقلي
13442,على
13443,هرتزل
13444,","
13445,ما
13446,بين
13447,التوق
13448,إلى
13449,النجاح
13450,الأدبي
13451,و
13452,ما
13453,بين
13454,الرغبة
13455,في
13456,أن
13457,يصبح
13458,شخصية
13459,عامة
13460,.
13461,في
13462,10
13463,نيسان
13464,من
13465,عام
13466,1896
13467,","
13468,تلقى
13469,هرتزل
13470,زيارة
13471,من
13472,القس
13473,ويليام
13474,هيشلر
13475,","
13476,الكاهن
13477,الأنغليكاني
13478,في
13479,السفارة
13480,البريطانية
13481,.
13482,خلال
13483,إحدى
13484,الحلقات
13485,","
13486,ظهر
13487,ك
13488,عازف
13489,غيتار
13490,بارع
13491,.
13492,ليني
13493,أعزب
13494,دائم
13495,","
13496,قليل
13497,الحظ
13498,مع
13499,النساء
13500,.
13501,في
13502,إحدى
13503,المناسبات
13504,","
13505,تم
13506,التلميح
13507,إلى
13508,أن
13509,ه
13510,عميل
13511,سري
13512,يستهدف
13513,هومر
13514,.
13515,بعد
13516,أن
13517,قرر
13518,أن
13519,يتابع
13520,في
13521,مجال
13522,الدراما
13523,","
13524,التحق
13525,وينستون
13526,ب
13527,مدرسة
13528,كورونا
13529,ل
13530,لمسرح
13531,في
13532,هامرسميث
13533,.
13534,التقى
13535,وينستون
13536,ب
13537,زوجت
13538,ه
13539,إيلين
13540,","
13541,خلال
13542,تصوير
13543,فيلم
13544,""""
13545,ذلك
13546,الصيف
13547,""""
13548,عام
13549,1979
13550,.
13551,أعلن
13552,عن
13553,إفلاس
13554,وينستون
13555,في
13556,4
13557,تشرين
13558,الأول
13559,1988
13560,و
13561,مجددا
13562,في
13563,19
13564,آذار
13565,1993
13566,.
13567,اكتشف
13568,ديزني
13569,أن
13570,شركة
13571,يونيفرسال
13572,تملك
13573,حقوق
13574,الملكية
13575,الفكرية
13576,الخاصة
13577,ب
13578,أوزوالد
13579,.
13580,فاز
13581,ديزني
13582,ب
13583,جائزة
13584,أوسكار
13585,فخرية
13586,أخرى
13587,","
13588,و
13589,التي
13590,تتكون
13591,من
13592,تمثال
13593,أوسكار
13594,ب
13595,الحجم
13596,الطبيعي
13597,و
13598,سبعة
13599,تماثيل
13600,أخرى
13601,مصغرة
13602,.
13603,تمنح
13604,البطاقة
13605,إعانة
13606,يمكن
13607,سحب
13608,ها
13609,عن
13610,طريق
13611,أجهزة
13612,الصراف
13613,الآلي
13614,من
13615,أجل
13616,شراء
13617,احتياجات
13618,المدرسة
13619,مثل
13620,الكتب
13621,و
13622,الأزياء
13623,المدرسية
13624,.
13625,كما
13626,أن
13627,ه
13628,شيد
13629,و
13630,جدد
13631,خمسة
13632,أسواق
13633,تقليدية
13634,عام
13635,2013
13636,و
13637,أربعة
13638,أسواق
13639,تقليدية
13640,عام
13641,2014
13642,.
13643,مع
13644,ذلك
13645,","
13646,أعلن
13647,خصم
13648,ه
13649,فرابوو
13650,سوبيانتو
13651,انتصار
13652,ه
13653,أيضا
13654,","
13655,مما
13656,ترك
13657,المواطنين
13658,الإندونيسيين
13659,في
13660,حيرة
13661,.
13662,قبيل
13663,تسلم
13664,ه
13665,ل
13666,منصب
13667,ه
13668,","
13669,سعى
13670,جوكوي
13671,إلى
13672,تحميل
13673,الرئيس
13674,المنتهية
13675,ولايت
13676,ه
13677,يودهويونو
13678,مسؤولية
13679,قرار
13680,رفع
13681,أسعار
13682,الوقود
13683,الناتج
13684,عن
13685,رفع
13686,الدعم
13687,المتزايد
13688,.
13689,تزعم
13690,سيرت
13691,ه
13692,الرسمية
13693,أن
13694,كيم
13695,ألف
13696,ست
13697,أوبرات
13698,و
13699,أن
13700,ه
13701,يستمتع
13702,ب
13703,إخراج
13704,المسرحيات
13705,الغنائية
13706,الضخمة
13707,.
13708,بعد
13709,نصيحة
13710,من
13711,ألكسندر
13712,","
13713,أصبح
13714,قادرا
13715,على
13716,إيجاد
13717,حل
13718,وسط
13719,:
13720,س
13721,يلتحق
13722,ب
13723,الجامعة
13724,","
13725,لكن
13726,ه
13727,س
13728,يدرس
13729,الأدب
13730,أيضا
13731,.
13732,التحق
13733,باري
13734,ب
13735,جامعة
13736,إدنبره
13737,حيث
13738,كان
13739,يكتب
13740,في
13741,نقد
13742,الدراما
13743,ل
13744,صالح
13745,جريدة
13746,""""
13747,إدنبره
13748,إيفنينغ
13749,كورانت
13750,""""
13751,.
13752,تخرج
13753,و
13754,حصل
13755,على
13756,درجة
13757,الماجستير
13758,في
13759,21
13760,نيسان
13761,من
13762,عام
13763,1882
13764,.
13765,من
13766,خلال
13767,إعلان
13768,عن
13769,وظيفة
13770,وجدت
13771,ه
13772,شقيقت
13773,ه
13774,في
13775,جريدة
13776,""""
13777,ذا
13778,سكوتسمان
13779,""""
13780,","
13781,عمل
13782,ل
13783,مدة
13784,عام
13785,و
13786,نصف
13787,ك
13788,محرر
13789,صحفي
13790,في
13791,جريدة
13792,""""
13793,نوتينغهام
13794,جورنال
13795,""""
13796,.
13797,ثم
13798,عاد
13799,إلى
13800,كيريموير
13801,.
13802,نشرت
13803,3000
13804,نسخة
13805,فقط
13806,من
13807,الطبعة
13808,الأولى
13809,.
13810,ب
13811,حلول
13812,عام
13813,2009
13814,","
13815,قدر
13816,إجمالي
13817,مبيعات
13818,كتابي
13819,""""
13820,قوة
13821,الآن
13822,""""
13823,و
13824,""""
13825,أرض
13826,جديدة
13827,""""
13828,في
13829,أمريكا
13830,الشمالية
13831,ب
13832,ثلاثة
13833,ملايين
13834,و
13835,خمسة
13836,ملايين
13837,نسخة
13838,على
13839,التوالي
13840,.
13841,ينتقد
13842,بعض
13843,علماء
13844,المسيحية
13845,تول
13846,","
13847,فيما
13848,يثني
13849,علي
13850,ه
13851,بعض
13852,هم
13853,الآخر
13854,.
13855,بين
13856,عامي
13857,1991
13858,و
13859,1997
13860,","
13861,كانت
13862,تدير
13863,مدرسة
13864,ل
13865,لأطفال
13866,الذين
13867,يعانون
13868,صعوبات
13869,في
13870,التعلم
13871,.
13872,كان
13873,آخر
13874,كتب
13875,ها
13876,غير
13877,الروائية
13878,عن
13879,مارغريت
13880,دوغلاس
13881,","
13882,كونتيسة
13883,لينوكس
13884,.
13885,وجدت
13886,الانتقال
13887,إلى
13888,الكتب
13889,الروائية
13890,سهلا
13891,","
13892,موضحة
13893,:
13894,""""
13895,يشكل
13896,كل
13897,كتاب
13898,منحنى
13899,ل
13900,لتعلم
13901,","
13902,و
13903,علي
13904,ك
13905,أن
13906,تبقى
13907,منفتح
13908,العقل
13909,""""
13910,.
13911,ل
13912,تجنب
13913,مواجهة
13914,مأزق
13915,مشابه
13916,مع
13917,ياسمين
13918,","
13919,قرر
13920,صناع
13921,الفيلم
13922,في
13923,نهاية
13924,المطاف
13925,أن
13926,ترسم
13927,الأميرة
13928,ب
13929,شكل
13930,كامل
13931,في
13932,استوديو
13933,واحد
13934,.
13935,مع
13936,وضع
13937,اللمسات
13938,الأخيرة
13939,علي
13940,ها
13941,","
13942,باتت
13943,ياسمين
13944,أول
13945,أميرة
13946,في
13947,ديزني
13948,ذات
13949,بشرة
13950,ملونة
13951,بدلا
13952,من
13953,كون
13954,ها
13955,من
13956,أصول
13957,أوروبية
13958,.
13959,من
13960,ناحية
13961,الموضوع
13962,","
13963,مثلت
13964,ياسمين
13965,الحقوق
13966,المدنية
13967,و
13968,التسامح
13969,العرقي
13970,و
13971,التراتبية
13972,الاجتماعية
13973,","
13974,إلى
13975,جانب
13976,الحياة
13977,و
13978,الحرية
13979,و
13980,السعي
13981,إلى
13982,السعادة
13983,.
13984,مع
13985,ذلك
13986,","
13987,لم
13988,تلق
13989,المزيد
13990,من
13991,التقدير
13992,العلني
13993,ل
13994,مقاومت
13995,ها
13996,في
13997,زمن
13998,الحرب
13999,و
14000,ل
14001,عمل
14002,ها
14003,الإنساني
14004,","
14005,حتى
14006,بعد
14007,انتهاء
14008,الحكم
14009,الشيوعي
14010,في
14011,بولندا
